date,time,hour,day,month,day_of_week,is_weekend,temperature,humidity,number_of_people,appliance_usage,previous_consumption,rolling_3h_avg,ac_consumption,refrigerator_consumption,lighting_consumption,laundry_consumption,other_consumption,energy_consumption
2024-01-09,16:00,16,9,1,1,0,11.5,88.2,2,High,3.18,2.69,0.63,0.2,0.1,0.0,2.72,3.65
2024-01-09,17:00,17,9,1,1,0,11.4,80.1,2,Low,3.65,3.21,0.35,0.2,0.1,0.0,3.9,4.55
2024-01-09,18:00,18,9,1,1,0,10.0,84.2,4,High,4.55,3.79,0.84,0.21,0.35,0.0,6.95,8.35
2024-01-09,19:00,19,9,1,1,0,11.5,79.0,3,High,8.35,5.52,0.63,0.19,0.28,0.85,6.4,8.35
2024-01-09,20:00,20,9,1,1,0,10.0,89.6,3,High,8.35,7.08,0.84,0.21,0.28,0.85,6.67,8.85
2024-01-09,21:00,21,9,1,1,0,10.0,81.5,1,High,8.85,8.52,0.84,0.2,0.15,0.0,7.11,8.3
2024-01-09,22:00,22,9,1,1,0,10.0,78.1,1,High,8.3,8.5,0.84,0.21,0.15,0.0,4.09,5.29
2024-01-09,23:00,23,9,1,1,0,10.0,84.3,3,Low,5.29,7.48,0.46,0.21,0.28,0.0,2.67,3.62
2024-01-10,00:00,0,10,1,2,0,10.0,84.7,3,Low,3.62,5.74,0.46,0.2,0.1,0.0,1.69,2.45
2024-01-10,01:00,1,10,1,2,0,10.0,79.0,3,Low,2.45,3.79,0.46,0.2,0.1,0.0,1.41,2.17
2024-01-10,02:00,2,10,1,2,0,10.0,87.9,3,Low,2.17,2.75,0.46,0.22,0.1,0.0,1.02,1.8
2024-01-10,03:00,3,10,1,2,0,10.0,83.3,4,Low,1.8,2.14,0.46,0.21,0.11,0.0,1.42,2.2
2024-01-10,04:00,4,10,1,2,0,10.0,81.8,2,Low,2.2,2.06,0.46,0.19,0.1,0.0,1.22,1.97
2024-01-10,05:00,5,10,1,2,0,10.0,78.7,3,Low,1.97,1.99,0.46,0.22,0.1,0.0,0.99,1.77
2024-01-10,06:00,6,10,1,2,0,10.0,85.0,3,Medium,1.77,1.98,0.62,0.2,0.1,0.0,3.27,4.19
2024-01-10,07:00,7,10,1,2,0,10.0,83.3,3,High,4.19,2.64,0.84,0.21,0.1,0.0,4.74,5.89
2024-01-10,08:00,8,10,1,2,0,10.0,87.0,1,Medium,5.89,3.95,0.62,0.22,0.09,0.0,3.52,4.45
2024-01-10,09:00,9,10,1,2,0,11.1,86.0,1,High,4.45,4.84,0.68,0.2,0.09,0.0,2.72,3.69
2024-01-10,10:00,10,10,1,2,0,12.7,82.0,1,Medium,3.69,4.68,0.34,0.19,0.09,0.0,1.91,2.53
2024-01-10,11:00,11,10,1,2,0,11.1,81.9,4,Medium,2.53,3.56,0.51,0.21,0.11,0.0,2.39,3.22
2024-01-10,12:00,12,10,1,2,0,12.1,79.9,2,Low,3.22,3.15,0.3,0.19,0.1,0.0,1.49,2.08
2024-01-10,13:00,13,10,1,2,0,14.3,77.0,1,High,2.08,2.61,0.24,0.21,0.09,0.0,2.28,2.82
2024-01-10,14:00,14,10,1,2,0,13.3,77.8,2,Low,2.82,2.71,0.21,0.21,0.1,0.0,1.26,1.78
2024-01-10,15:00,15,10,1,2,0,14.9,66.9,1,High,1.78,2.23,0.15,0.2,0.09,0.0,2.13,2.57
2024-01-10,16:00,16,10,1,2,0,11.8,73.6,2,Medium,2.57,2.39,0.43,0.2,0.1,0.0,1.9,2.63
2024-01-10,17:00,17,10,1,2,0,12.0,78.4,1,Low,2.63,2.33,0.31,0.2,0.09,0.0,3.33,3.93
2024-01-10,18:00,18,10,1,2,0,11.0,84.1,2,High,3.93,3.04,0.7,0.2,0.22,0.0,5.92,7.04
2024-01-10,19:00,19,10,1,2,0,10.0,82.3,3,Medium,7.04,4.53,0.62,0.21,0.28,0.0,5.93,7.04
2024-01-10,20:00,20,10,1,2,0,10.0,87.2,3,Medium,7.04,6.0,0.62,0.21,0.28,0.0,5.61,6.72
2024-01-10,21:00,21,10,1,2,0,10.0,86.0,3,High,6.72,6.93,0.84,0.21,0.28,0.0,7.1,8.43
2024-01-10,22:00,22,10,1,2,0,10.0,80.3,3,High,8.43,7.4,0.84,0.19,0.28,0.0,4.75,6.06
2024-01-10,23:00,23,10,1,2,0,10.0,77.6,2,Medium,6.06,7.07,0.62,0.2,0.22,0.0,2.99,4.03
2024-01-11,00:00,0,11,1,3,0,10.0,85.9,2,Low,4.03,6.17,0.46,0.21,0.1,0.0,1.7,2.47
2024-01-11,01:00,1,11,1,3,0,10.0,78.0,2,Low,2.47,4.19,0.46,0.21,0.1,0.0,1.05,1.82
2024-01-11,02:00,2,11,1,3,0,10.0,91.7,1,Low,1.82,2.77,0.46,0.22,0.09,0.0,0.7,1.47
2024-01-11,03:00,3,11,1,3,0,10.0,88.8,4,Low,1.47,1.92,0.46,0.21,0.11,0.0,1.52,2.3
2024-01-11,04:00,4,11,1,3,0,10.0,79.6,5,Low,2.3,1.86,0.46,0.2,0.12,0.0,1.37,2.15
2024-01-11,05:00,5,11,1,3,0,10.0,85.3,2,Low,2.15,1.97,0.46,0.2,0.1,0.0,1.09,1.85
2024-01-11,06:00,6,11,1,3,0,10.0,86.3,2,Medium,1.85,2.1,0.62,0.2,0.1,0.0,3.08,4.0
2024-01-11,07:00,7,11,1,3,0,10.0,85.0,4,Medium,4.0,2.67,0.62,0.21,0.11,0.0,4.0,4.94
2024-01-11,08:00,8,11,1,3,0,10.0,80.4,4,Medium,4.94,3.6,0.62,0.21,0.11,0.0,4.2,5.14
2024-01-11,09:00,9,11,1,3,0,10.4,83.5,1,Medium,5.14,4.69,0.58,0.22,0.09,0.0,2.78,3.67
2024-01-11,10:00,10,11,1,3,0,12.5,82.7,1,Medium,3.67,4.58,0.36,0.22,0.09,0.0,2.09,2.76
2024-01-11,11:00,11,11,1,3,0,11.1,80.8,2,Low,2.76,3.86,0.37,0.21,0.1,0.0,1.38,2.06
2024-01-11,12:00,12,11,1,3,0,11.8,82.6,1,Medium,2.06,2.83,0.43,0.19,0.09,0.0,1.32,2.03
2024-01-11,13:00,13,11,1,3,0,12.5,82.9,4,Low,2.03,2.28,0.27,0.21,0.11,0.0,1.58,2.17
2024-01-11,14:00,14,11,1,3,0,14.3,81.6,1,Medium,2.17,2.09,0.18,0.19,0.09,0.0,1.81,2.27
2024-01-11,15:00,15,11,1,3,0,13.1,77.1,2,Low,2.27,2.16,0.22,0.21,0.1,0.0,1.87,2.4
2024-01-11,16:00,16,11,1,3,0,15.7,81.0,2,Medium,2.4,2.28,0.03,0.19,0.1,0.0,1.86,2.18
2024-01-11,17:00,17,11,1,3,0,13.8,77.8,2,Medium,2.18,2.28,0.23,0.21,0.1,0.0,4.3,4.84
2024-01-11,18:00,18,11,1,3,0,10.0,82.2,2,Medium,4.84,3.14,0.62,0.21,0.22,0.0,5.0,6.05
2024-01-11,19:00,19,11,1,3,0,10.0,78.9,3,High,6.05,4.36,0.84,0.2,0.28,0.85,6.37,8.54
2024-01-11,20:00,20,11,1,3,0,10.0,87.4,3,High,8.54,6.48,0.84,0.19,0.28,0.85,6.42,8.58
2024-01-11,21:00,21,11,1,3,0,10.0,83.6,2,High,8.58,7.72,0.84,0.2,0.22,0.0,6.98,8.24
2024-01-11,22:00,22,11,1,3,0,10.0,80.9,3,High,8.24,8.45,0.84,0.2,0.28,0.0,4.69,6.01
2024-01-11,23:00,23,11,1,3,0,10.0,89.6,4,Low,6.01,7.61,0.46,0.19,0.35,0.0,2.73,3.73
2024-01-12,00:00,0,12,1,4,0,10.0,87.9,5,Low,3.73,5.99,0.46,0.2,0.12,0.0,1.89,2.67
2024-01-12,01:00,1,12,1,4,0,10.0,84.4,2,Low,2.67,4.14,0.46,0.21,0.1,0.0,1.14,1.91
2024-01-12,02:00,2,12,1,4,0,10.0,81.9,1,Low,1.91,2.77,0.46,0.2,0.09,0.0,0.42,1.17
2024-01-12,03:00,3,12,1,4,0,10.0,84.0,3,Low,1.17,1.92,0.46,0.19,0.1,0.0,1.01,1.76
2024-01-12,04:00,4,12,1,4,0,10.0,80.9,4,Low,1.76,1.61,0.46,0.2,0.11,0.0,1.43,2.2
2024-01-12,05:00,5,12,1,4,0,10.0,77.7,5,Low,2.2,1.71,0.46,0.2,0.12,0.0,1.97,2.75
2024-01-12,06:00,6,12,1,4,0,10.0,79.8,4,Medium,2.75,2.24,0.62,0.21,0.11,0.0,3.51,4.45
2024-01-12,07:00,7,12,1,4,0,10.0,79.7,3,Medium,4.45,3.13,0.62,0.22,0.1,0.0,3.78,4.72
2024-01-12,08:00,8,12,1,4,0,10.0,86.6,3,Medium,4.72,3.97,0.62,0.21,0.1,0.0,3.72,4.65
2024-01-12,09:00,9,12,1,4,0,10.0,82.3,1,High,4.65,4.61,0.84,0.2,0.09,0.0,2.91,4.04
2024-01-12,10:00,10,12,1,4,0,10.4,78.7,2,Medium,4.04,4.47,0.58,0.2,0.1,0.0,2.19,3.07
2024-01-12,11:00,11,12,1,4,0,12.9,83.1,1,Medium,3.07,3.92,0.32,0.21,0.09,0.0,1.78,2.4
2024-01-12,12:00,12,12,1,4,0,12.7,84.4,2,High,2.4,3.17,0.46,0.21,0.1,0.0,2.05,2.82
2024-01-12,13:00,13,12,1,4,0,14.0,85.7,2,Low,2.82,2.76,0.15,0.21,0.1,0.0,1.75,2.21
2024-01-12,14:00,14,12,1,4,0,14.6,74.1,2,Low,2.21,2.48,0.11,0.22,0.1,0.0,1.33,1.76
2024-01-12,15:00,15,12,1,4,0,14.4,76.4,1,High,1.76,2.26,0.22,0.19,0.09,0.0,1.9,2.4
2024-01-12,16:00,16,12,1,4,0,15.7,71.9,1,High,2.4,2.12,0.04,0.2,0.09,0.0,2.21,2.54
2024-01-12,17:00,17,12,1,4,0,12.2,76.1,3,Medium,2.54,2.23,0.39,0.19,0.1,0.0,4.78,5.46
2024-01-12,18:00,18,12,1,4,0,12.4,90.5,4,High,5.46,3.47,0.5,0.22,0.35,0.0,6.8,7.87
2024-01-12,19:00,19,12,1,4,0,10.3,83.3,4,Medium,7.87,5.29,0.59,0.21,0.35,0.0,6.22,7.37
2024-01-12,20:00,20,12,1,4,0,10.0,80.6,3,High,7.37,6.9,0.84,0.21,0.28,0.85,6.46,8.64
2024-01-12,21:00,21,12,1,4,0,10.0,82.0,2,Medium,8.64,7.96,0.62,0.21,0.22,0.0,5.8,6.85
2024-01-12,22:00,22,12,1,4,0,10.0,89.1,3,High,6.85,7.62,0.84,0.19,0.28,0.0,4.33,5.64
2024-01-12,23:00,23,12,1,4,0,10.0,78.3,3,Low,5.64,7.04,0.46,0.22,0.28,0.0,2.81,3.77
2024-01-13,00:00,0,13,1,5,1,10.0,81.1,3,Low,3.77,5.42,0.46,0.2,0.1,0.0,1.65,2.41
2024-01-13,01:00,1,13,1,5,1,10.0,87.1,5,Low,2.41,3.94,0.46,0.21,0.12,0.0,1.35,2.14
2024-01-13,02:00,2,13,1,5,1,10.0,87.4,3,Low,2.14,2.77,0.46,0.19,0.1,0.0,1.36,2.11
2024-01-13,03:00,3,13,1,5,1,10.0,76.2,5,Low,2.11,2.22,0.46,0.2,0.12,0.0,1.1,1.88
2024-01-13,04:00,4,13,1,5,1,10.0,82.6,4,Low,1.88,2.04,0.46,0.2,0.11,0.0,1.44,2.21
2024-01-13,05:00,5,13,1,5,1,10.0,83.8,4,Low,2.21,2.07,0.46,0.22,0.11,0.0,1.42,2.21
2024-01-13,06:00,6,13,1,5,1,10.0,87.3,4,Low,2.21,2.1,0.46,0.21,0.11,0.0,2.66,3.44
2024-01-13,07:00,7,13,1,5,1,10.0,82.1,1,Medium,3.44,2.62,0.62,0.21,0.09,0.0,3.04,3.96
2024-01-13,08:00,8,13,1,5,1,10.0,78.7,4,Low,3.96,3.2,0.46,0.21,0.11,0.0,3.11,3.89
2024-01-13,09:00,9,13,1,5,1,10.6,81.9,4,Low,3.89,3.76,0.41,0.22,0.11,0.0,2.59,3.33
2024-01-13,10:00,10,13,1,5,1,11.1,86.3,2,Medium,3.33,3.73,0.51,0.21,0.1,0.0,2.81,3.63
2024-01-13,11:00,11,13,1,5,1,13.0,80.2,3,Medium,3.63,3.62,0.31,0.2,0.1,0.0,3.24,3.85
2024-01-13,12:00,12,13,1,5,1,13.8,83.9,5,Medium,3.85,3.6,0.23,0.21,0.12,0.0,3.74,4.3
2024-01-13,13:00,13,13,1,5,1,15.9,76.2,2,Low,4.3,3.93,0.01,0.21,0.1,0.0,2.13,2.45
2024-01-13,14:00,14,13,1,5,1,14.1,80.3,4,Medium,2.45,3.53,0.2,0.2,0.11,0.0,2.96,3.47
2024-01-13,15:00,15,13,1,5,1,13.6,76.2,2,Low,3.47,3.41,0.18,0.2,0.1,0.0,2.23,2.71
2024-01-13,16:00,16,13,1,5,1,11.5,80.9,4,Low,2.71,2.88,0.34,0.19,0.11,0.0,2.32,2.96
2024-01-13,17:00,17,13,1,5,1,12.3,79.0,4,Medium,2.96,3.05,0.38,0.2,0.11,0.0,4.87,5.56
2024-01-13,18:00,18,13,1,5,1,10.8,84.7,2,High,5.56,3.74,0.73,0.22,0.22,0.0,6.54,7.71
2024-01-13,19:00,19,13,1,5,1,10.0,90.6,5,Medium,7.71,5.41,0.62,0.2,0.42,0.0,6.08,7.32
2024-01-13,20:00,20,13,1,5,1,10.0,76.7,5,High,7.32,6.86,0.84,0.22,0.42,0.85,6.96,9.29
2024-01-13,21:00,21,13,1,5,1,10.0,81.1,3,Low,9.29,8.11,0.46,0.21,0.28,0.0,5.08,6.03
2024-01-13,22:00,22,13,1,5,1,10.0,79.4,3,Medium,6.03,7.55,0.62,0.19,0.28,0.0,3.59,4.68
2024-01-13,23:00,23,13,1,5,1,10.0,82.1,5,Medium,4.68,6.67,0.62,0.2,0.42,0.0,3.15,4.39
2024-01-14,00:00,0,14,1,6,1,10.0,83.1,4,Low,4.39,5.03,0.46,0.21,0.11,0.0,2.1,2.88
2024-01-14,01:00,1,14,1,6,1,10.0,83.2,2,Low,2.88,3.98,0.46,0.2,0.1,0.0,1.11,1.87
2024-01-14,02:00,2,14,1,6,1,10.0,75.5,4,Low,1.87,3.05,0.46,0.2,0.11,0.0,1.33,2.1
2024-01-14,03:00,3,14,1,6,1,10.0,86.4,4,Low,2.1,2.28,0.46,0.2,0.11,0.0,1.6,2.37
2024-01-14,04:00,4,14,1,6,1,10.0,86.7,3,Low,2.37,2.11,0.46,0.21,0.1,0.0,1.52,2.29
2024-01-14,05:00,5,14,1,6,1,10.0,75.7,4,Low,2.29,2.25,0.46,0.21,0.11,0.0,1.27,2.05
2024-01-14,06:00,6,14,1,6,1,10.0,87.5,3,Low,2.05,2.24,0.46,0.19,0.1,0.0,2.25,3.0
2024-01-14,07:00,7,14,1,6,1,10.0,88.2,3,Low,3.0,2.45,0.46,0.2,0.1,0.0,2.9,3.66
2024-01-14,08:00,8,14,1,6,1,10.0,89.5,3,Medium,3.66,2.9,0.62,0.19,0.1,0.0,3.95,4.86
2024-01-14,09:00,9,14,1,6,1,10.0,81.1,3,High,4.86,3.84,0.84,0.19,0.1,0.0,4.23,5.36
2024-01-14,10:00,10,14,1,6,1,10.9,80.4,2,Low,5.36,4.63,0.39,0.22,0.1,0.0,2.36,3.07
2024-01-14,11:00,11,14,1,6,1,11.8,83.6,4,Medium,3.07,4.43,0.43,0.2,0.11,0.0,3.08,3.82
2024-01-14,12:00,12,14,1,6,1,13.1,81.1,3,Low,3.82,4.08,0.22,0.21,0.1,0.0,2.5,3.03
2024-01-14,13:00,13,14,1,6,1,12.4,82.7,3,Low,3.03,3.31,0.28,0.2,0.1,0.0,2.36,2.94
2024-01-14,14:00,14,14,1,6,1,13.8,76.6,3,High,2.94,3.26,0.31,0.19,0.1,0.0,3.93,4.53
2024-01-14,15:00,15,14,1,6,1,11.6,89.4,3,Medium,4.53,3.5,0.46,0.22,0.1,0.0,3.11,3.89
2024-01-14,16:00,16,14,1,6,1,14.5,85.4,4,Low,3.89,3.79,0.11,0.21,0.11,0.0,2.63,3.06
2024-01-14,17:00,17,14,1,6,1,11.6,82.1,3,High,3.06,3.83,0.61,0.21,0.1,0.0,6.41,7.33
2024-01-14,18:00,18,14,1,6,1,11.3,80.1,3,High,7.33,4.76,0.66,0.22,0.28,0.0,7.19,8.35
2024-01-14,19:00,19,14,1,6,1,10.0,87.5,4,Medium,8.35,6.25,0.62,0.2,0.35,0.0,6.1,7.27
2024-01-14,20:00,20,14,1,6,1,10.0,88.5,3,High,7.27,7.65,0.84,0.21,0.28,0.85,6.56,8.74
2024-01-14,21:00,21,14,1,6,1,10.0,85.2,3,Medium,8.74,8.12,0.62,0.2,0.28,0.0,6.08,7.18
2024-01-14,22:00,22,14,1,6,1,10.0,71.2,4,High,7.18,7.73,0.84,0.21,0.35,0.0,4.94,6.34
2024-01-14,23:00,23,14,1,6,1,10.0,79.9,3,Low,6.34,7.42,0.46,0.2,0.28,0.0,2.87,3.81
2024-01-15,00:00,0,15,1,0,0,10.0,85.1,2,Low,3.81,5.78,0.46,0.21,0.1,0.0,1.59,2.36
2024-01-15,01:00,1,15,1,0,0,10.0,84.7,4,Low,2.36,4.17,0.46,0.21,0.11,0.0,1.31,2.09
2024-01-15,02:00,2,15,1,0,0,10.0,87.3,1,Low,2.09,2.75,0.46,0.2,0.09,0.0,0.87,1.62
2024-01-15,03:00,3,15,1,0,0,10.0,82.2,2,Low,1.62,2.02,0.46,0.22,0.1,0.0,0.82,1.6
2024-01-15,04:00,4,15,1,0,0,10.0,83.9,1,Low,1.6,1.77,0.46,0.19,0.09,0.0,0.91,1.65
2024-01-15,05:00,5,15,1,0,0,10.0,82.4,2,Low,1.65,1.62,0.46,0.2,0.1,0.0,0.81,1.57
2024-01-15,06:00,6,15,1,0,0,10.0,82.2,2,Medium,1.57,1.61,0.62,0.21,0.1,0.0,2.85,3.78
2024-01-15,07:00,7,15,1,0,0,10.0,88.4,2,High,3.78,2.33,0.84,0.2,0.1,0.0,4.13,5.27
2024-01-15,08:00,8,15,1,0,0,10.2,87.7,1,Medium,5.27,3.54,0.6,0.21,0.09,0.0,3.71,4.61
2024-01-15,09:00,9,15,1,0,0,10.2,87.0,1,High,4.61,4.55,0.81,0.2,0.09,0.0,3.15,4.25
2024-01-15,10:00,10,15,1,0,0,10.2,81.1,2,Low,4.25,4.71,0.44,0.2,0.1,0.0,1.8,2.54
2024-01-15,11:00,11,15,1,0,0,12.3,78.9,2,Low,2.54,3.8,0.28,0.21,0.1,0.0,1.5,2.09
2024-01-15,12:00,12,15,1,0,0,12.4,78.9,1,Low,2.09,2.96,0.28,0.22,0.09,0.0,1.39,1.98
2024-01-15,13:00,13,15,1,0,0,13.0,82.8,1,High,1.98,2.2,0.42,0.21,0.09,0.0,1.96,2.68
2024-01-15,14:00,14,15,1,0,0,11.1,81.1,2,Medium,2.68,2.25,0.51,0.21,0.1,0.0,2.0,2.82
2024-01-15,15:00,15,15,1,0,0,12.8,80.0,1,Low,2.82,2.49,0.24,0.21,0.09,0.0,1.44,1.98
2024-01-15,16:00,16,15,1,0,0,13.0,77.6,4,Medium,1.98,2.49,0.31,0.2,0.11,0.0,1.91,2.53
2024-01-15,17:00,17,15,1,0,0,12.0,78.6,2,Medium,2.53,2.44,0.41,0.22,0.1,0.0,4.44,5.17
2024-01-15,18:00,18,15,1,0,0,11.7,76.4,3,High,5.17,3.23,0.6,0.2,0.28,0.0,6.85,7.93
2024-01-15,19:00,19,15,1,0,0,11.5,82.7,4,Medium,7.93,5.21,0.47,0.2,0.35,0.0,5.84,6.86
2024-01-15,20:00,20,15,1,0,0,10.0,85.6,4,Medium,6.86,6.65,0.62,0.22,0.35,0.0,5.4,6.59
2024-01-15,21:00,21,15,1,0,0,10.0,82.1,3,Medium,6.59,7.13,0.62,0.21,0.28,0.0,5.34,6.45
2024-01-15,22:00,22,15,1,0,0,10.0,81.9,5,High,6.45,6.63,0.84,0.21,0.42,0.0,4.84,6.31
2024-01-15,23:00,23,15,1,0,0,10.0,84.8,2,Low,6.31,6.45,0.46,0.21,0.22,0.0,2.68,3.57
2024-01-16,00:00,0,16,1,1,0,10.0,80.7,1,Low,3.57,5.44,0.46,0.2,0.09,0.0,1.29,2.04
2024-01-16,01:00,1,16,1,1,0,10.0,87.0,5,Low,2.04,3.97,0.46,0.19,0.12,0.0,1.27,2.04
2024-01-16,02:00,2,16,1,1,0,10.0,84.0,4,Low,2.04,2.55,0.46,0.19,0.11,0.0,1.07,1.83
2024-01-16,03:00,3,16,1,1,0,10.0,80.0,3,Low,1.83,1.97,0.46,0.2,0.1,0.0,1.0,1.76
2024-01-16,04:00,4,16,1,1,0,10.0,83.9,5,Low,1.76,1.88,0.46,0.2,0.12,0.0,1.19,1.97
2024-01-16,05:00,5,16,1,1,0,10.0,84.4,4,Low,1.97,1.85,0.46,0.19,0.11,0.0,1.16,1.92
2024-01-16,06:00,6,16,1,1,0,10.0,87.6,3,Medium,1.92,1.88,0.62,0.2,0.1,0.0,3.27,4.19
2024-01-16,07:00,7,16,1,1,0,10.0,86.9,4,Low,4.19,2.69,0.46,0.19,0.11,0.0,3.09,3.85
2024-01-16,08:00,8,16,1,1,0,10.0,91.4,2,High,3.85,3.32,0.84,0.21,0.1,0.0,4.37,5.52
2024-01-16,09:00,9,16,1,1,0,10.0,82.2,2,Medium,5.52,4.52,0.62,0.2,0.1,0.0,2.57,3.49
2024-01-16,10:00,10,16,1,1,0,10.0,81.9,1,Medium,3.49,4.29,0.62,0.2,0.09,0.0,2.01,2.92
2024-01-16,11:00,11,16,1,1,0,12.7,73.4,1,Medium,2.92,3.98,0.34,0.21,0.09,0.0,1.84,2.48
2024-01-16,12:00,12,16,1,1,0,13.7,78.6,2,Low,2.48,2.96,0.18,0.21,0.1,0.0,1.28,1.77
2024-01-16,13:00,13,16,1,1,0,14.8,73.4,1,Medium,1.77,2.39,0.12,0.19,0.09,0.0,1.59,1.99
2024-01-16,14:00,14,16,1,1,0,12.5,82.4,1,Medium,1.99,2.08,0.36,0.19,0.09,0.0,1.53,2.17
2024-01-16,15:00,15,16,1,1,0,12.7,88.2,1,Low,2.17,1.98,0.25,0.22,0.09,0.0,1.18,1.74
2024-01-16,16:00,16,16,1,1,0,12.4,85.4,1,Medium,1.74,1.97,0.37,0.2,0.09,0.0,1.51,2.17
2024-01-16,17:00,17,16,1,1,0,12.9,76.8,1,Low,2.17,2.03,0.24,0.2,0.09,0.0,3.29,3.82
2024-01-16,18:00,18,16,1,1,0,11.0,78.0,2,Low,3.82,2.58,0.38,0.2,0.22,0.0,3.63,4.43
2024-01-16,19:00,19,16,1,1,0,10.0,83.4,3,High,4.43,3.47,0.84,0.21,0.28,0.85,5.74,7.92
2024-01-16,20:00,20,16,1,1,0,10.0,77.7,4,High,7.92,5.39,0.84,0.2,0.35,0.85,7.0,9.24
2024-01-16,21:00,21,16,1,1,0,10.0,77.2,3,Medium,9.24,7.2,0.62,0.22,0.28,0.0,6.16,7.28
2024-01-16,22:00,22,16,1,1,0,10.0,83.8,4,High,7.28,8.15,0.84,0.21,0.35,0.0,4.81,6.21
2024-01-16,23:00,23,16,1,1,0,10.0,75.9,3,Low,6.21,7.58,0.46,0.21,0.28,0.0,2.8,3.75
2024-01-17,00:00,0,17,1,2,0,10.0,83.1,5,Low,3.75,5.75,0.46,0.2,0.12,0.0,1.72,2.5
2024-01-17,01:00,1,17,1,2,0,10.0,87.9,4,Low,2.5,4.15,0.46,0.2,0.11,0.0,1.61,2.38
2024-01-17,02:00,2,17,1,2,0,10.0,79.1,4,Low,2.38,2.88,0.46,0.21,0.11,0.0,1.56,2.34
2024-01-17,03:00,3,17,1,2,0,10.0,88.8,3,Low,2.34,2.41,0.46,0.21,0.1,0.0,0.95,1.72
2024-01-17,04:00,4,17,1,2,0,10.0,85.1,4,Low,1.72,2.15,0.46,0.2,0.11,0.0,1.38,2.15
2024-01-17,05:00,5,17,1,2,0,10.0,86.9,2,Low,2.15,2.07,0.46,0.21,0.1,0.0,1.2,1.97
2024-01-17,06:00,6,17,1,2,0,10.0,82.3,4,Medium,1.97,1.95,0.62,0.21,0.11,0.0,3.52,4.46
2024-01-17,07:00,7,17,1,2,0,10.0,85.7,2,High,4.46,2.86,0.84,0.2,0.1,0.0,4.6,5.74
2024-01-17,08:00,8,17,1,2,0,10.0,86.1,4,Medium,5.74,4.06,0.62,0.19,0.11,0.0,3.9,4.82
2024-01-17,09:00,9,17,1,2,0,10.0,85.8,1,Low,4.82,5.01,0.46,0.19,0.09,0.0,2.07,2.81
2024-01-17,10:00,10,17,1,2,0,10.0,81.6,2,Medium,2.81,4.46,0.62,0.22,0.1,0.0,2.26,3.2
2024-01-17,11:00,11,17,1,2,0,12.3,82.2,1,Low,3.2,3.61,0.28,0.22,0.09,0.0,1.38,1.97
2024-01-17,12:00,12,17,1,2,0,12.6,76.4,1,High,1.97,2.66,0.47,0.21,0.09,0.0,1.89,2.66
2024-01-17,13:00,13,17,1,2,0,14.7,82.2,3,Low,2.66,2.61,0.1,0.19,0.1,0.0,1.73,2.12
2024-01-17,14:00,14,17,1,2,0,11.9,82.4,1,Low,2.12,2.25,0.31,0.2,0.09,0.0,1.45,2.05
2024-01-17,15:00,15,17,1,2,0,12.8,77.5,2,Low,2.05,2.28,0.24,0.2,0.1,0.0,1.05,1.59
2024-01-17,16:00,16,17,1,2,0,13.4,80.9,2,Medium,1.59,1.92,0.27,0.19,0.1,0.0,1.93,2.49
2024-01-17,17:00,17,17,1,2,0,11.6,77.2,1,High,2.49,2.04,0.61,0.21,0.09,0.0,5.43,6.34
2024-01-17,18:00,18,17,1,2,0,10.7,78.5,4,High,6.34,3.47,0.74,0.2,0.35,0.0,6.99,8.28
2024-01-17,19:00,19,17,1,2,0,10.0,82.7,2,Medium,8.28,5.7,0.62,0.22,0.22,0.0,5.51,6.57
2024-01-17,20:00,20,17,1,2,0,10.0,83.7,1,High,6.57,7.06,0.84,0.21,0.15,0.85,5.75,7.8
2024-01-17,21:00,21,17,1,2,0,10.0,77.8,1,High,7.8,7.55,0.84,0.21,0.15,0.0,7.02,8.22
2024-01-17,22:00,22,17,1,2,0,10.0,89.2,2,Medium,8.22,7.53,0.62,0.21,0.22,0.0,3.66,4.71
2024-01-17,23:00,23,17,1,2,0,10.0,87.2,3,Low,4.71,6.91,0.46,0.2,0.28,0.0,2.6,3.54
2024-01-18,00:00,0,18,1,3,0,10.0,82.8,3,Low,3.54,5.49,0.46,0.22,0.1,0.0,1.66,2.44
2024-01-18,01:00,1,18,1,3,0,10.0,79.5,4,Low,2.44,3.56,0.46,0.2,0.11,0.0,1.43,2.2
2024-01-18,02:00,2,18,1,3,0,10.0,76.6,4,Low,2.2,2.73,0.46,0.21,0.11,0.0,1.69,2.47
2024-01-18,03:00,3,18,1,3,0,10.0,86.2,1,Low,2.47,2.37,0.46,0.22,0.09,0.0,0.8,1.57
2024-01-18,04:00,4,18,1,3,0,10.0,80.2,2,Low,1.57,2.08,0.46,0.21,0.1,0.0,0.89,1.66
2024-01-18,05:00,5,18,1,3,0,10.0,89.5,1,Low,1.66,1.9,0.46,0.22,0.09,0.0,0.96,1.73
2024-01-18,06:00,6,18,1,3,0,10.0,84.9,5,Medium,1.73,1.65,0.62,0.21,0.12,0.0,3.76,4.71
2024-01-18,07:00,7,18,1,3,0,10.0,79.9,3,High,4.71,2.7,0.84,0.21,0.1,0.0,4.88,6.03
2024-01-18,08:00,8,18,1,3,0,10.0,77.5,4,Medium,6.03,4.16,0.62,0.2,0.11,0.0,4.78,5.71
2024-01-18,09:00,9,18,1,3,0,10.0,80.6,1,Medium,5.71,5.48,0.62,0.19,0.09,0.0,2.8,3.7
